Rank,Player,Points,Profile Link
,,,https://www.atptour.com/en/players/jannik-sinner/s0ag/overview
,,,https://www.atptour.com/en/players/carlos-alcaraz/a0e2/overview
,,,https://www.atptour.com/en/players/alexander-zverev/z355/overview
,,,https://www.atptour.com/en/players/taylor-fritz/fb98/overview
,,,https://www.atptour.com/en/players/jack-draper/d0co/overview
,,,https://www.atptour.com/en/players/novak-djokovic/d643/overview
,,,https://www.atptour.com/en/players/lorenzo-musetti/m0ej/overview
,,,https://www.atptour.com/en/players/casper-ruud/rh16/overview
,,,https://www.atptour.com/en/players/alex-de-minaur/dh58/overview
,,,https://www.atptour.com/en/players/holger-rune/r0dg/overview
,,,https://www.atptour.com/en/players/daniil-medvedev/mm58/overview
,,,https://www.atptour.com/en/players/tommy-paul/pl56/overview
,,,https://www.atptour.com/en/players/ben-shelton/s0s1/overview
,,,https://www.atptour.com/en/players/arthur-fils/f0f1/overview
,,,https://www.atptour.com/en/players/andrey-rublev/re44/overview
,,,https://www.atptour.com/en/players/frances-tiafoe/td51/overview
,,,https://www.atptour.com/en/players/grigor-dimitrov/d875/overview
,,,https://www.atptour.com/en/players/francisco-cerundolo/c0au/overview
,,,https://www.atptour.com/en/players/jakub-mensik/m0ni/overview
,,,https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview
,,,https://www.atptour.com/en/players/ugo-humbert/hh26/overview
,,,https://www.atptour.com/en/players/tomas-machac/m0fh/overview
,,,https://www.atptour.com/en/players/sebastian-korda/k0ah/overview
,,,https://www.atptour.com/en/players/karen-khachanov/ke29/overview
,,,https://www.atptour.com/en/players/alexei-popyrin/p09z/overview
,,,https://www.atptour.com/en/players/flavio-cobolli/c0e9/overview
,,,https://www.atptour.com/en/players/felix-auger-aliassime/ag37/overview
,,,https://www.atptour.com/en/players/hubert-hurkacz/hb71/overview
,,,https://www.atptour.com/en/players/alejandro-davidovich-fokina/dh50/overview
,,,https://www.atptour.com/en/players/matteo-berrettini/bk40/overview
,,,https://www.atptour.com/en/players/denis-shapovalov/su55/overview
,,,https://www.atptour.com/en/players/brandon-nakashima/n0ae/overview
,,,https://www.atptour.com/en/players/alex-michelsen/m0qi/overview
,,,https://www.atptour.com/en/players/jiri-lehecka/l0bv/overview
,,,https://www.atptour.com/en/players/tallon-griekspoor/gj37/overview
,,,https://www.atptour.com/en/players/matteo-arnaldi/a0fc/overview
,,,https://www.atptour.com/en/players/giovanni-mpetshi-perricard/m0gz/overview
,,,https://www.atptour.com/en/players/sebastian-baez/b0bi/overview
,,,https://www.atptour.com/en/players/alexandre-muller/mp20/overview
,,,https://www.atptour.com/en/players/jordan-thompson/tc61/overview
,,,https://www.atptour.com/en/players/nuno-borges/bt72/overview
,,,https://www.atptour.com/en/players/gael-monfils/mc65/overview
,,,https://www.atptour.com/en/players/marcos-giron/gc88/overview
,,,https://www.atptour.com/en/players/lorenzo-sonego/su87/overview
,,,https://www.atptour.com/en/players/luciano-darderi/d0fj/overview
,,,https://www.atptour.com/en/players/miomir-kecmanovic/ki95/overview
,,,https://www.atptour.com/en/players/david-goffin/gb88/overview
,,,https://www.atptour.com/en/players/pedro-martinez/mo44/overview
,,,https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview
,,,https://www.atptour.com/en/players/zizou-bergs/bu13/overview
,,,https://www.atptour.com/en/players/camilo-ugo-carabelli/u182/overview
,,,https://www.atptour.com/en/players/quentin-halys/hb64/overview
,,,https://www.atptour.com/en/players/tomas-martin-etcheverry/ea24/overview
,,,https://www.atptour.com/en/players/gabriel-diallo/d0f6/overview
,,,https://www.atptour.com/en/players/jacob-fearnley/f0by/overview
,,,https://www.atptour.com/en/players/fabian-marozsan/m0ci/overview
,,,https://www.atptour.com/en/players/jaume-munar/mu94/overview
,,,https://www.atptour.com/en/players/kei-nishikori/n552/overview
,,,https://www.atptour.com/en/players/laslo-djere/db63/overview
,,,https://www.atptour.com/en/players/benjamin-bonzi/bm95/overview
,,,https://www.atptour.com/en/players/alejandro-tabilo/te30/overview
,,,https://www.atptour.com/en/players/alexander-bublik/bk92/overview
,,,https://www.atptour.com/en/players/roberto-carballes-baena/cf59/overview
,,,https://www.atptour.com/en/players/francisco-comesana/c0df/overview
,,,https://www.atptour.com/en/players/joao-fonseca/f0fv/overview
,,,https://www.atptour.com/en/players/daniel-altmaier/ae14/overview
,,,https://www.atptour.com/en/players/learner-tien/t0ha/overview
,,,https://www.atptour.com/en/players/mattia-bellucci/b0gg/overview
,,,https://www.atptour.com/en/players/damir-dzumhur/d923/overview
,,,https://www.atptour.com/en/players/yunchaokete-bu/y09v/overview
,,,https://www.atptour.com/en/players/juncheng-shang/s0re/overview
,,,https://www.atptour.com/en/players/roman-safiullin/sx50/overview
,,,https://www.atptour.com/en/players/corentin-moutet/mw02/overview
,,,https://www.atptour.com/en/players/hamad-medjedovic/m0jf/overview
,,,https://www.atptour.com/en/players/arthur-rinderknech/rc91/overview
,,,https://www.atptour.com/en/players/aleksandar-kovacevic/k0az/overview
,,,https://www.atptour.com/en/players/yoshihito-nishioka/n732/overview
,,,https://www.atptour.com/en/players/rinky-hijikata/h0bh/overview
,,,https://www.atptour.com/en/players/zhizhen-zhang/z371/overview
,,,https://www.atptour.com/en/players/aleksandar-vukic/v832/overview
,,,https://www.atptour.com/en/players/cameron-norrie/n771/overview
,,,https://www.atptour.com/en/players/christopher-o'connell/o483/overview
,,,https://www.atptour.com/en/players/hugo-gaston/g09o/overview
,,,https://www.atptour.com/en/players/raphael-collignon/c0jp/overview
,,,https://www.atptour.com/en/players/borna-coric/cg80/overview
,,,https://www.atptour.com/en/players/vit-kopriva/ki82/overview
,,,https://www.atptour.com/en/players/jan-lennard-struff/sl28/overview
,,,https://www.atptour.com/en/players/jesper-de-jong/d0c1/overview
,,,https://www.atptour.com/en/players/botic-van-de-zandschulp/v812/overview
,,,https://www.atptour.com/en/players/hugo-dellien/da31/overview
,,,https://www.atptour.com/en/players/adam-walton/w09e/overview
,,,https://www.atptour.com/en/players/james-duckworth/d994/overview
,,,https://www.atptour.com/en/players/reilly-opelka/o522/overview
,,,https://www.atptour.com/en/players/chun-hsin-tseng/t0ap/overview
,,,https://www.atptour.com/en/players/luca-nardi/n0bg/overview
,,,https://www.atptour.com/en/players/kamil-majchrzak/mq75/overview
,,,https://www.atptour.com/en/players/mariano-navone/n0bs/overview
,,,https://www.atptour.com/en/players/mackenzie-mcdonald/mk66/overview
,,,https://www.atptour.com/en/players/pablo-carreno-busta/cd85/overview
,,,https://www.atptour.com/en/players/nishesh-basavareddy/b0nn/overview
